"","Source","SSP","RCP","GCM","Year2","cCotton.sum","cCorn.sum","cRice.sum","cSoybean.sum","cSugar.sum","cWheat.sum"
"2281","Non-harmonized","ssp4","rcp60","hadgem",2075,-837160.820399443,-45784354.6397002,-23392007.1953948,-3421678.83764939,-80966.2226512862,-9022298.45752799
"2282","Non-harmonized","ssp4","rcp60","hadgem",2080,-941149.971000468,-50447772.1631119,-24337084.4760152,-3713750.12113843,-85696.8937888591,-9621045.94090409
"2283","Non-harmonized","ssp4","rcp60","hadgem",2085,-1052748.57829645,-54027592.9602301,-25442007.8821378,-4009449.11293931,-89385.8259977421,-9921986.33018965
"2284","Non-harmonized","ssp4","rcp60","hadgem",2090,-1164479.23824062,-58761116.0740865,-26402362.1443305,-4323285.55760472,-90248.3226275887,-10516112.8639574
"2285","Non-harmonized","ssp4","rcp60","hadgem",2095,-1298066.13998218,-64063775.1223563,-27466653.9682563,-4615010.13853602,-94554.0249337801,-11152690.0329927
"2286","Non-harmonized","ssp4","rcp60","hadgem",2100,-1452766.95263242,-68508421.436235,-28593850.1970991,-4913041.60408632,-99157.7105156796,-11629866.7233218
"2287","Non-harmonized","ssp4","rcp60","ipsl",2015,124322.950741116,-359227.185055278,-8662217.07920109,-161904.07604681,-277491.577778495,-2024941.9607431
"2288","Non-harmonized","ssp4","rcp60","ipsl",2020,74270.5260175923,-3848223.44921955,-10139853.3256229,-417936.973277795,-215666.56064639,-2941111.86343263
"2289","Non-harmonized","ssp4","rcp60","ipsl",2025,17321.9387022194,-7395202.23271752,-11542215.4453095,-650084.743142619,-180118.991670893,-3501934.68197485
"2290","Non-harmonized","ssp4","rcp60","ipsl",2030,-36660.8003273263,-10901528.3820978,-12823654.9663613,-924835.688354053,-152472.100337756,-3937323.76409493
"2291","Non-harmonized","ssp4","rcp60","ipsl",2035,-106434.869501159,-14541819.5733817,-14376417.7915524,-1175078.29499263,-104360.349508082,-4465780.17792261
"2292","Non-harmonized","ssp4","rcp60","ipsl",2040,-186925.622237523,-18149380.3266049,-15651670.3167526,-1431275.22371472,-80499.9329229666,-4954501.70690999
"2293","Non-harmonized","ssp4","rcp60","ipsl",2045,-262356.156886761,-21833245.3408827,-16711097.8608658,-1701020.48416891,-80367.3225828599,-5307464.13437361
"2294","Non-harmonized","ssp4","rcp60","ipsl",2050,-330735.535661729,-25328131.8568256,-17782984.9114538,-1934907.95117996,-79166.8617835468,-5695215.91455653
"2295","Non-harmonized","ssp4","rcp60","ipsl",2055,-409847.617641616,-29212717.348463,-18907504.206084,-2212450.09405292,-79935.5284413144,-6429177.43599722
"2296","Non-harmonized","ssp4","rcp60","ipsl",2060,-477851.736693052,-33323429.4207023,-20175663.3672914,-2489812.72321729,-86541.3993575379,-6837839.31627443
"2297","Non-harmonized","ssp4","rcp60","ipsl",2065,-564860.808123255,-37412606.7985835,-21442910.6479096,-2820339.4071274,-87260.07121831,-7420909.84027978
"2298","Non-harmonized","ssp4","rcp60","ipsl",2070,-650161.065747514,-41708848.5986699,-22653734.892496,-3098564.2385206,-89782.6411786254,-8010477.7251438
"2299","Non-harmonized","ssp4","rcp60","ipsl",2075,-741439.832615411,-45602706.4885784,-23780391.6427474,-3384894.76593165,-96870.4093932239,-8437538.5876652
"2300","Non-harmonized","ssp4","rcp60","ipsl",2080,-838960.962627181,-49852592.8958081,-25351560.0322164,-3642051.8697864,-104433.09826508,-9093979.1747497
"2301","Non-harmonized","ssp4","rcp60","ipsl",2085,-949379.658660381,-55189276.2477247,-26286990.8284791,-3949540.55298924,-110149.478132905,-9488552.41948296
"2302","Non-harmonized","ssp4","rcp60","ipsl",2090,-1082305.25684607,-59711933.8450994,-27783947.4491468,-4282473.54527336,-119069.777131036,-10108360.6074726
"2303","Non-harmonized","ssp4","rcp60","ipsl",2095,-1199459.63656314,-64535777.7340248,-28833619.5495601,-4572477.91113734,-125780.612797889,-10726772.4635514
"2304","Non-harmonized","ssp4","rcp60","ipsl",2100,-1323117.68029831,-69409393.2610811,-29916653.1126256,-4844961.59114804,-131712.377083313,-11305496.7018015
"2305","Non-harmonized","ssp4","rcp60","miroc",2015,120918.599103326,-100398.555891945,-8479120.58037529,-157072.277689292,-213397.238304076,-2246841.33588801
"2306","Non-harmonized","ssp4","rcp60","miroc",2020,50252.7129357768,-3660505.99997506,-10040732.7276396,-456151.82124898,-223073.368208552,-2883279.91987114
"2307","Non-harmonized","ssp4","rcp60","miroc",2025,-9950.13425487823,-7134425.11276529,-11375360.6882153,-702927.007711875,-183458.788752449,-3189414.71694282
"2308","Non-harmonized","ssp4","rcp60","miroc",2030,-70131.4137496733,-10668125.6613572,-13100205.1255614,-974183.498288247,-152620.720964626,-3498842.86358665
"2309","Non-harmonized","ssp4","rcp60","miroc",2035,-163677.243275842,-14336313.89026,-14030471.608278,-1226899.08940369,-147476.349271197,-3914371.63849021
"2310","Non-harmonized","ssp4","rcp60","miroc",2040,-232604.110155463,-17838072.9774766,-15180722.0400428,-1475510.72628048,-105676.82470446,-4267646.61852621
"2311","Non-harmonized","ssp4","rcp60","miroc",2045,-305760.049258107,-22018738.981383,-16349182.0514612,-1724508.16629198,-90665.5032650783,-4743578.28643607
"2312","Non-harmonized","ssp4","rcp60","miroc",2050,-381667.347366053,-25769831.5900676,-17448302.7238615,-1927806.72416792,-86212.5459871596,-5053997.46438128
"2313","Non-harmonized","ssp4","rcp60","miroc",2055,-447807.660858936,-30201558.275366,-18456280.196068,-2139365.61486686,-92730.8108249061,-5695672.847413
"2314","Non-harmonized","ssp4","rcp60","miroc",2060,-531997.239872621,-34678446.8398653,-19484151.596586,-2379567.86738861,-95121.0692090388,-6245392.04685023
"2315","Non-harmonized","ssp4","rcp60","miroc",2065,-612063.663952569,-39729177.440538,-20982061.6382496,-2675798.77899832,-93417.0055962213,-6942133.87826705
"2316","Non-harmonized","ssp4","rcp60","miroc",2070,-700840.601443275,-44181574.3267056,-22095451.0369275,-2949425.62379829,-96016.3025874877,-7500983.19328206
"2317","Non-harmonized","ssp4","rcp60","miroc",2075,-811608.826964139,-49361532.6033569,-23247142.3729641,-3163057.81945792,-99862.0711391966,-8021909.91155907
"2318","Non-harmonized","ssp4","rcp60","miroc",2080,-912050.744554103,-54274644.3938506,-24625309.6058066,-3363591.61637825,-103138.101832389,-8393999.09020992
"2319","Non-harmonized","ssp4","rcp60","miroc",2085,-1027024.09899486,-59089285.8972533,-26100628.176104,-3661192.45214187,-103862.7881524,-8972344.4365752
"2320","Non-harmonized","ssp4","rcp60","miroc",2090,-1164291.68481255,-64541341.256958,-27558666.48561,-4075187.07483319,-112036.050039277,-9659229.8855754
"2321","Non-harmonized","ssp4","rcp60","miroc",2095,-1306036.40534026,-69586605.3957335,-28666880.8471703,-4317776.8306393,-114440.646912652,-10243656.8542868
"2322","Non-harmonized","ssp4","rcp60","miroc",2100,-1428921.00251403,-74672710.6271788,-29644765.6665581,-4552042.67974607,-119709.988157203,-10866421.0497211
"2323","Non-harmonized","ssp4","rcp60","noresm",2015,124410.319388694,138970.749391122,-8542607.40450033,-162534.607784386,-331708.891800641,-2242016.50878166
"2324","Non-harmonized","ssp4","rcp60","noresm",2020,75417.8797302798,-3287339.2493731,-10139409.3168217,-387673.77125048,-292748.033051807,-3004432.30418966
"2325","Non-harmonized","ssp4","rcp60","noresm",2025,22662.0780934005,-6681661.37428975,-11461098.1844865,-593267.52304793,-183867.619796713,-3498503.36001909
"2326","Non-harmonized","ssp4","rcp60","noresm",2030,-31510.2162901545,-10035606.6155066,-12684178.2884278,-785847.544607639,-166929.70832118,-3923060.65685144
"2327","Non-harmonized","ssp4","rcp60","noresm",2035,-106455.344624213,-13443044.5444034,-14131826.3743198,-994338.67038124,-115088.884529962,-4522374.41065341
"2328","Non-harmonized","ssp4","rcp60","noresm",2040,-182362.877250488,-17026381.1409588,-15489567.6946558,-1263591.84984729,-91703.9306236566,-5049959.44733106
"2329","Non-harmonized","ssp4","rcp60","noresm",2045,-241244.336469046,-20730530.1587322,-16408862.644063,-1496431.51335773,-77185.5222157106,-5377187.96486085
"2330","Non-harmonized","ssp4","rcp60","noresm",2050,-314415.516174739,-24058958.2484417,-17459563.3951592,-1754520.50265061,-65328.8844718154,-5743417.82941012
"2331","Non-harmonized","ssp4","rcp60","noresm",2055,-393498.177714772,-27945493.4662711,-18611155.4461085,-2031670.42618578,-67042.6046592465,-6252976.11590405
"2332","Non-harmonized","ssp4","rcp60","noresm",2060,-477810.677551937,-31511986.6343295,-19826196.4326661,-2306727.90160631,-69969.5657891639,-6661183.23268573
"2333","Non-harmonized","ssp4","rcp60","noresm",2065,-559500.605196286,-35648304.0308192,-20691960.6991068,-2596367.57422365,-68841.5506145722,-7126774.78035193
"2334","Non-harmonized","ssp4","rcp60","noresm",2070,-648092.945595998,-39833041.0119238,-21749982.4882201,-2878153.1098137,-68426.5428197231,-7571965.84112969
"2335","Non-harmonized","ssp4","rcp60","noresm",2075,-753083.550634349,-44178387.8914894,-22756767.5737759,-3153143.09481921,-69479.574237489,-8153180.19055369
"2336","Non-harmonized","ssp4","rcp60","noresm",2080,-848689.111091207,-48428092.4339082,-23509222.3031122,-3392018.8195097,-71861.2230934349,-8705313.90063885
"2337","Non-harmonized","ssp4","rcp60","noresm",2085,-945914.693868985,-53401264.0719256,-24494764.5056262,-3698706.17491731,-73707.7949547641,-9156795.44503035
"2338","Non-harmonized","ssp4","rcp60","noresm",2090,-1072063.2809205,-58707763.5283428,-25903919.1793283,-4066649.57196004,-74829.6079519337,-9716583.12611743
"2339","Non-harmonized","ssp4","rcp60","noresm",2095,-1188104.15504132,-64383377.0470976,-26806192.0423348,-4324508.44040035,-78265.2106119272,-10454989.7936106
"2340","Non-harmonized","ssp4","rcp60","noresm",2100,-1310761.16090363,-69846718.3288962,-27572106.9820461,-4628979.63868385,-81589.1392117565,-11231645.1930529
"2341","Non-harmonized","ssp5","rcp26","gfdl",2015,76309.9439806279,-4817901.53007157,-9622952.48255623,-465476.919255395,-354310.043089094,-3023136.2328758
"2342","Non-harmonized","ssp5","rcp26","gfdl",2020,12083.6107609935,-9990486.58544024,-11440063.5280631,-872443.529647667,-292460.760297128,-3784697.92956573
"2343","Non-harmonized","ssp5","rcp26","gfdl",2025,-53281.4248703095,-15629556.1692993,-12878314.0935319,-1263083.85330578,-251170.725784666,-4552295.55202663
"2344","Non-harmonized","ssp5","rcp26","gfdl",2030,-121055.758089739,-20993648.3417613,-14155782.3442448,-1661763.33441679,-192980.224981031,-4993217.69238502
"2345","Non-harmonized","ssp5","rcp26","gfdl",2035,-194658.126098681,-26469762.1509426,-15584534.2660304,-2100798.52632371,-156954.962646972,-5773698.25952116
"2346","Non-harmonized","ssp5","rcp26","gfdl",2040,-383618.151655321,-40252639.0641046,-18929196.002375,-2977854.15296004,-108525.403559843,-6827234.28255264
"2347","Non-harmonized","ssp5","rcp26","gfdl",2045,-548555.693893818,-49769642.6871653,-21359848.7068828,-3561658.446935,-80034.761428005,-8250535.86623879
"2348","Non-harmonized","ssp5","rcp26","gfdl",2050,-677884.55094614,-56290631.6895305,-22701898.603269,-3890579.36321475,-61592.5623337131,-9341732.77445449
"2349","Non-harmonized","ssp5","rcp26","gfdl",2055,-806064.418275368,-64154761.9939491,-24422940.1816213,-4269014.43815823,-53936.4230034298,-10449809.4942552
"2350","Non-harmonized","ssp5","rcp26","gfdl",2060,-899779.4475138,-70527621.0546219,-25809515.6675809,-4547670.57685167,-46675.3901308706,-11461902.5529613
"2351","Non-harmonized","ssp5","rcp26","gfdl",2065,-1004890.94449874,-76124667.1102351,-27293119.5370276,-4836496.21988517,-37873.6299242507,-12552813.018392
"2352","Non-harmonized","ssp5","rcp26","gfdl",2070,-1074778.6185753,-81785506.6294671,-28425178.7829597,-5134056.42866693,-31265.2647783948,-13401786.6269828
"2353","Non-harmonized","ssp5","rcp26","gfdl",2075,-1129250.06278799,-90781347.5834437,-28977788.7438934,-5482937.77115955,-23661.9767257152,-14294681.5591544
"2354","Non-harmonized","ssp5","rcp26","gfdl",2080,-1191590.81950143,-97011410.0073394,-30140528.2692313,-5726983.53175971,-16422.4480347661,-15092523.3297549
"2355","Non-harmonized","ssp5","rcp26","gfdl",2085,-1266002.81304621,-102127987.948706,-31767085.0295509,-6283508.45412694,-11935.342926283,-16467049.3733874
"2356","Non-harmonized","ssp5","rcp26","gfdl",2090,-1298211.4193775,-105419073.370911,-33274983.0526652,-6862885.47903228,-7536.96563762905,-17592861.8433822
"2357","Non-harmonized","ssp5","rcp26","gfdl",2095,-1345751.1192403,-106043907.016897,-34452209.0032839,-7505521.17841045,-6097.88062998396,-18656650.1806834
"2358","Non-harmonized","ssp5","rcp26","gfdl",2100,-1377954.67895212,-99714088.8243742,-35198818.9019516,-7917545.4656081,-4944.39985666108,-19545571.616017
"2359","Non-harmonized","ssp5","rcp26","hadgem",2015,57550.5409509612,-4707283.90707135,-9483507.10913362,-504741.521478542,-227849.428095402,-3171498.18038208
"2360","Non-harmonized","ssp5","rcp26","hadgem",2020,-26091.5269504436,-10076420.9104709,-11165215.1074328,-908754.608458276,-228276.579050097,-4067814.68111823
"2361","Non-harmonized","ssp5","rcp26","hadgem",2025,-94678.3001608965,-15461616.2235441,-12638652.7569065,-1312469.9148657,-189103.099030966,-4755177.50483193
"2362","Non-harmonized","ssp5","rcp26","hadgem",2030,-178764.875399162,-20743126.6407302,-13555148.7727666,-1708022.87183883,-143321.217209825,-5496911.21785456
"2363","Non-harmonized","ssp5","rcp26","hadgem",2035,-250157.001492861,-26266472.5177092,-14844428.8622055,-2155517.98957577,-116970.690607019,-6140394.87592644
"2364","Non-harmonized","ssp5","rcp26","hadgem",2040,-414583.222615414,-39577251.7577154,-17834421.2917149,-3025300.36002325,-90041.4966878802,-7235938.51515861
"2365","Non-harmonized","ssp5","rcp26","hadgem",2045,-559406.756893531,-49221220.9988637,-19643506.3742901,-3585034.38997098,-71258.3395473441,-8353452.91737448
"2366","Non-harmonized","ssp5","rcp26","hadgem",2050,-681908.593176719,-55736699.2809326,-21169509.7377295,-3902087.57867602,-50705.1227373366,-9312024.61045799
"2367","Non-harmonized","ssp5","rcp26","hadgem",2055,-795174.616744101,-63642680.6944118,-23165936.7307947,-4311325.04826024,-44404.0354211427,-10455898.808891
"2368","Non-harmonized","ssp5","rcp26","hadgem",2060,-887777.128168894,-71470629.0224633,-24641672.7995973,-4560562.63842051,-34659.5635659853,-11300032.1037987
"2369","Non-harmonized","ssp5","rcp26","hadgem",2065,-981155.911730727,-77496576.0524075,-26260927.6291044,-4785620.17559925,-27603.9601708639,-12282920.3240312
"2370","Non-harmonized","ssp5","rcp26","hadgem",2070,-1071139.42327384,-83359193.2713794,-27167769.3649827,-5045777.0044665,-20150.7749778231,-13031507.0697235
"2371","Non-harmonized","ssp5","rcp26","hadgem",2075,-1132012.98594165,-94033523.0754138,-27732464.7809134,-5382182.25770048,-13627.8039997158,-13975530.3438524
"2372","Non-harmonized","ssp5","rcp26","hadgem",2080,-1177864.275149,-98829996.0245844,-28667220.7951323,-5535181.96639444,-10092.7160938079,-14948994.8847902
"2373","Non-harmonized","ssp5","rcp26","hadgem",2085,-1246396.42571034,-102872200.871688,-30032505.2599983,-6082955.10640022,-6992.81178492775,-16163328.1325352
"2374","Non-harmonized","ssp5","rcp26","hadgem",2090,-1308976.08755263,-104895631.933369,-30720436.7740789,-6668986.98766159,-4587.38098067797,-17348378.3665053
"2375","Non-harmonized","ssp5","rcp26","hadgem",2095,-1355300.38262493,-105321036.758845,-31658847.0615563,-7285306.04239222,-4112.69299516648,-18431279.2319712
"2376","Non-harmonized","ssp5","rcp26","hadgem",2100,-1394471.8676461,-98648518.9052746,-31961708.3572078,-7721226.74762562,-3844.45867673952,-19559021.1093361
"2377","Non-harmonized","ssp5","rcp26","ipsl",2015,69934.1825328308,-4632075.44538548,-9513815.33956198,-494901.374416666,-262123.117556883,-3195065.72104103
"2378","Non-harmonized","ssp5","rcp26","ipsl",2020,-12284.2161849051,-9946882.11335658,-11240513.5161786,-879420.489718706,-267175.014987579,-4211971.87212164
"2379","Non-harmonized","ssp5","rcp26","ipsl",2025,-100738.530464585,-15697062.4813768,-12627182.7192766,-1264745.01600338,-201543.307845766,-4856287.94777604
"2380","Non-harmonized","ssp5","rcp26","ipsl",2030,-178769.978973285,-21076983.1679748,-13766502.1786676,-1614988.40674264,-153985.96098464,-5365367.15739834
"2381","Non-harmonized","ssp5","rcp26","ipsl",2035,-275177.458269834,-26796124.709485,-15187634.8289643,-2076518.27838175,-134782.606773536,-6272836.43019134
"2382","Non-harmonized","ssp5","rcp26","ipsl",2040,-460153.063479553,-41189871.2741347,-18400552.0338028,-2921253.5144049,-115906.99149986,-7335125.33493523
"2383","Non-harmonized","ssp5","rcp26","ipsl",2045,-626314.858451498,-50965378.4584537,-20283111.3854206,-3465184.20444066,-98303.5552920819,-8325124.77288683
"2384","Non-harmonized","ssp5","rcp26","ipsl",2050,-734273.072170259,-57993327.6281043,-21838344.7604756,-3860019.72169991,-73256.6882145026,-9205255.91259631
"2385","Non-harmonized","ssp5","rcp26","ipsl",2055,-861318.071121343,-65782664.4331714,-23964190.6552456,-4269004.87208841,-57624.491229822,-10364142.0045217
"2386","Non-harmonized","ssp5","rcp26","ipsl",2060,-973789.403607708,-72861438.9533907,-25563753.1674547,-4573985.50070028,-45385.4689338388,-11697864.3841781
"2387","Non-harmonized","ssp5","rcp26","ipsl",2065,-1065913.08670457,-78342273.8371099,-27077423.2781757,-4857179.48918831,-32894.1666754741,-12645716.4496144
"2388","Non-harmonized","ssp5","rcp26","ipsl",2070,-1158219.25334589,-84306395.7417687,-28332726.2258921,-5231546.49480933,-25700.3095435922,-13534935.4626594
"2389","Non-harmonized","ssp5","rcp26","ipsl",2075,-1221210.73180505,-91968477.5631926,-28866441.5163174,-5590644.6459918,-20815.2660393971,-14301066.4918353
"2390","Non-harmonized","ssp5","rcp26","ipsl",2080,-1287698.41312134,-96863317.395489,-30068218.8768386,-5698114.90065942,-16164.2205973984,-14999029.1260645
"2391","Non-harmonized","ssp5","rcp26","ipsl",2085,-1338389.55592815,-102319155.326285,-30919310.4629207,-6139441.23435741,-11278.7963529758,-16164855.5789112
"2392","Non-harmonized","ssp5","rcp26","ipsl",2090,-1386587.30813425,-104206895.849187,-31877413.3447024,-6675659.7912554,-7504.85882156654,-17180177.4901852
